glottocode,language_name,lang_family,lang_family_count,domains_of_use,speaker_number,speaker_number_trends,transmission,elcat_endangerment,country_count,max_gdp_percapita,avg_gdp_percapita,max_internet,avg_internet,max_urban,avg_urban,max_urban_growth,avg_urban_growth,official,regional,national,minority,widely_spoken,area_Africa,area_Australia,area_Eurasia,area_North America,area_Papunesia,area_South America
nyaw1247,Nyawaygi,Pama-Nyungan,250.0,,5,,,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
narr1259,Narrinyeri,Pama-Nyungan,250.0,,,,,awakening,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
yort1237,Yorta Yorta,Pama-Nyungan,250.0,,,,,awakening,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
cola1237,Colac,Pama-Nyungan,250.0,,,,,dormant,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
woiw1237,Woiwurrung-Thagungwurrung,Pama-Nyungan,250.0,,,,,awakening,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
wath1238,Wathawurrung,Pama-Nyungan,250.0,,,,,awakening,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
warr1257,Warrnambool,Pama-Nyungan,250.0,,,,,dormant,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
bung1264,Bunganditj,Pama-Nyungan,250.0,,,,,awakening,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
gami1243,Yuwaalaraay-Gamilaraay,Pama-Nyungan,250.0,5,5,5,5,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
wira1262,Wiradhuri,Pama-Nyungan,250.0,,5,,,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
wang1291,Ngiyambaa,Pama-Nyungan,250.0,,5,,,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
waka1274,Wakawaka,Pama-Nyungan,250.0,,5,,,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
gure1255,Gureng Gureng,Pama-Nyungan,250.0,,5,,,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
kabi1260,Kabikabi,Pama-Nyungan,250.0,,,,,dormant,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
yayg1236,Yaygir,Pama-Nyungan,250.0,,,,,dormant,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
kumb1268,Kumbainggar,Pama-Nyungan,250.0,,4,,,severely endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
midd1357,Middle Clarence Bandjalang,Pama-Nyungan,250.0,,4,3,,severely endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
cond1242,Condamine-Upper Clarence Bandjalang,Pama-Nyungan,250.0,,,,,awakening,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
twee1234,Tweed-Albert,Pama-Nyungan,250.0,,,,,dormant,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
awab1243,Awabakal,Pama-Nyungan,250.0,,,,,awakening,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
sydn1236,Sydney,Pama-Nyungan,250.0,,,,,awakening,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
sydn1236,Sydney,Pama-Nyungan,250.0,,,,,awakening,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
hawk1239,Hawkesbury,Pama-Nyungan,250.0,,,,,awakening,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
thur1254,Thurawal,Pama-Nyungan,250.0,,5,,,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
dhur1239,Dhurga,Pama-Nyungan,250.0,,,,,awakening,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
muru1266,Muruwari,Pama-Nyungan,250.0,,5,,,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
gugu1255,Guugu Yimidhirr,Pama-Nyungan,250.0,,4,3,4,severely endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
kuku1273,Kuku-Yalanji,Pama-Nyungan,250.0,,3,,,endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
mulu1243,Muluridyi,Pama-Nyungan,250.0,,5,,,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
djan1238,Djangun,Pama-Nyungan,250.0,,,,,dormant,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
yidi1250,Yidiñ,Pama-Nyungan,250.0,,4,,,severely endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
dyaa1242,Dyaabugay,Pama-Nyungan,250.0,,5,,,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
darl1243,Paakantyi,Pama-Nyungan,250.0,,5,,5,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
dhar1248,Dharumbal,Pama-Nyungan,250.0,,,,,awakening,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
yany1243,Yanyuwa,Pama-Nyungan,250.0,,4,,,severely endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
warl1256,Warluwara,Pama-Nyungan,250.0,,5,,,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
yind1248,Yindjilandji,Pama-Nyungan,250.0,,5,,,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
waga1260,Wagaya,Pama-Nyungan,250.0,,4,,,severely endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
wira1265,Wirangu,Pama-Nyungan,250.0,,,,,awakening,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
kaur1267,Kaurna,Pama-Nyungan,250.0,2,,,3,awakening,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
naru1238,Narungga,Pama-Nyungan,250.0,,4,,,severely endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
bang1339,Banggarla,Pama-Nyungan,250.0,,,,,awakening,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
guya1249,Guyani,Pama-Nyungan,250.0,,,,,dormant,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
adny1235,Adnyamathanha,Pama-Nyungan,250.0,,3,,,endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
nugu1241,Nugunu (Australia),Pama-Nyungan,250.0,,,,,dormant,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
kayt1238,Kaytetye,Pama-Nyungan,250.0,,3,,,endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
lowe1436,Lower Southern Aranda,Pama-Nyungan,250.0,,,,,dormant,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
west2441,Western Arrarnta,Pama-Nyungan,250.0,,2,,,threatened,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
alya1239,Alyawarr,Pama-Nyungan,250.0,0,2,1,0,vulnerable,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
anma1239,Anmatyerre,Pama-Nyungan,250.0,,3,2,1,threatened,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
ande1247,Andegerebinha,Pama-Nyungan,250.0,,5,,,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
east2379,Eastern Arrernte,Pama-Nyungan,250.0,,2,,,threatened,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
gana1278,Ganai,Pama-Nyungan,250.0,,,,,awakening,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
arab1267,Arabana,Pama-Nyungan,250.0,,,,,dormant,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
wang1290,Wangganguru,Pama-Nyungan,250.0,,5,,,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
wang1289,Wanggamala,Pama-Nyungan,250.0,,5,,,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
pitt1247,Pitta Pitta,Pama-Nyungan,250.0,,,,,dormant,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
kuun1236,Kuungkari of Barcoo River,Pama-Nyungan,250.0,,,,,dormant,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
pirr1240,Pirriya,Pama-Nyungan,250.0,,,,,dormant,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
pirl1238,Pirlatapa,Pama-Nyungan,250.0,,,,,dormant,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
ngam1265,Ngamini-Yarluyandi-Karangura,Pama-Nyungan,250.0,,5,,,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
dier1241,Dieri,Pama-Nyungan,250.0,,4,,,severely endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
yawa1258,Yawarawarga,Pama-Nyungan,250.0,,5,,,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
yand1253,Yandruwandha,Pama-Nyungan,250.0,,5,,,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
mith1236,Mithaka,Pama-Nyungan,250.0,,,,,dormant,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
badj1244,Badjirri,Pama-Nyungan,250.0,,5,,,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
kala1380,Bulloo River,Pama-Nyungan,250.0,,,,,dormant,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
siaw1243,Siawi,Amto-Musan,2.0,,4,,,severely endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
amto1250,Amto,Amto-Musan,2.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
nucl1327,Limilngan,Limilngan-Wulna,2.0,,5,5,,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
wuln1239,Wulna,Limilngan-Wulna,2.0,,5,5,5,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
birr1240,Birri,Central Sudanic,63.0,,3,,,endangered,1,516.160999996036,516.160999996036,13.78250027,13.78250027,44.1243555638904,44.1243555638904,4.37152557937021,4.37152557937021,0,0,0,0,0,1,0,0,0,0,0
bong1285,Bongo,Central Sudanic,63.0,,1,,,vulnerable,2,1080.14718624765,1032.3774261316375,18.60000038,12.635500192,34.8673015510839,28.12206029778725,5.35572566859027,3.184391091226555,0,0,0,0,0,1,0,0,0,0,0
yulu1243,Yulu-Binga,Central Sudanic,63.0,,2,,,threatened,4,1080.14718624765,807.574797704009,19.67350006,14.6817501785,44.7455804408753,36.27851415008505,5.35572566859027,3.7033650185003624,0,0,0,0,0,1,0,0,0,0,0
kara1482,Kara (Central African Republic),Central Sudanic,63.0,,2,,,threatened,2,984.607666015625,750.3843330058305,18.60000038,16.191250325,44.1243555638904,39.495828557487144,4.37152557937021,2.692291046616525,0,0,0,0,0,1,0,0,0,0,0
kulf1238,Kulfa,Central Sudanic,63.0,,2,,,threatened,1,961.55975562506,961.55975562506,12.62689972,12.62689972,26.9315292389497,26.9315292389497,7.20534416894141,7.20534416894141,0,0,0,0,0,1,0,0,0,0,0
jaya1242,Jaya,Central Sudanic,63.0,,2,,,threatened,1,961.55975562506,961.55975562506,12.62689972,12.62689972,26.9315292389497,26.9315292389497,7.20534416894141,7.20534416894141,0,0,0,0,0,1,0,0,0,0,0
bera1261,Berakou,Central Sudanic,63.0,,5,,,critically endangered,1,961.55975562506,961.55975562506,12.62689972,12.62689972,26.9315292389497,26.9315292389497,7.20534416894141,7.20534416894141,0,0,0,0,0,1,0,0,0,0,0
beli1257,Beli (South Sudan),Central Sudanic,63.0,,2,,,threatened,1,1080.14718624765,1080.14718624765,6.671000004,6.671000004,21.3768190444906,21.3768190444906,5.35572566859027,5.35572566859027,0,0,0,0,0,1,0,0,0,0,0
moro1284,Morokodo,Central Sudanic,63.0,,2,,,threatened,1,1080.14718624765,1080.14718624765,6.671000004,6.671000004,21.3768190444906,21.3768190444906,5.35572566859027,5.35572566859027,0,0,0,0,0,1,0,0,0,0,0
moda1242,Mo'da,Central Sudanic,63.0,,3,,,endangered,1,1080.14718624765,1080.14718624765,6.671000004,6.671000004,21.3768190444906,21.3768190444906,5.35572566859027,5.35572566859027,0,0,0,0,0,1,0,0,0,0,0
nyam1279,Nyamusa-Molo,Central Sudanic,63.0,1,2,,1,threatened,1,1080.14718624765,1080.14718624765,6.671000004,6.671000004,21.3768190444906,21.3768190444906,5.35572566859027,5.35572566859027,0,0,0,0,0,1,0,0,0,0,0
amar1271,Amurdak,Iwaidjan Proper,4.0,,5,,,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
maun1240,Mawng,Iwaidjan Proper,4.0,0,3,0,0,vulnerable,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
gari1253,Garig-Ilgar,Iwaidjan Proper,4.0,5,5,5,5,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
iwai1244,Iwaidja,Iwaidjan Proper,4.0,,3,,,endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
sire1246,Old Sirenik,Eskimo-Aleut,13.0,,,,,dormant,1,14889.0185546875,14889.0185546875,94.36495368,94.36495368,75.1119136177067,75.1119136177067,-0.0283196242809465,-0.0283196242809465,0,0,0,0,0,0,0,1,0,0,0
east2534,Eastern Canadian Inuktitut,Eskimo-Aleut,13.0,,1,1,,vulnerable,1,54340.3477224733,54340.3477224733,94.353302,94.353302,82.7002565766633,82.7002565766633,3.17427570128175,3.17427570128175,0,1,0,1,0,0,0,0,1,0,0
kala1399,Kalaallisut,Eskimo-Aleut,13.0,,1,,,vulnerable,2,71026.4832271897,64762.727012275296,99.76915157,84.6258066760994,88.6960552688405,88.50779503118216,0.66568251862505,0.45251341489193553,0,1,0,0,0,0,0,0,1,0,0
paci1278,Pacific Gulf Yupik,Eskimo-Aleut,13.0,,3,5,4,severely endangered,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
cent2127,Central Alaskan Yupik,Eskimo-Aleut,13.0,,1,4,1,threatened,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
cent2128,Central Siberian Yupik,Eskimo-Aleut,13.0,,2,1,1,threatened,2,84534.0407841548,49711.52966942115,94.69380188,94.52937778,80.1247798047184,77.61834671121255,1.04286346807884,0.5072719218989468,0,0,0,0,0,0,0,1,0,0,0
nauk1242,Naukan Yupik,Eskimo-Aleut,13.0,,3,,,endangered,1,14889.0185546875,14889.0185546875,94.36495368,94.36495368,75.1119136177067,75.1119136177067,-0.0283196242809465,-0.0283196242809465,0,0,0,0,0,0,0,1,0,0,0
aleu1260,Aleut,Eskimo-Aleut,13.0,,,5,5,endangered,2,84534.0407841548,49711.52966942115,94.69380188,94.52937778,80.1247798047184,77.61834671121255,1.04286346807884,0.5072719218989468,0,0,0,0,0,0,0,0,1,0,0
medn1235,Mednyj Aleut,Eskimo-Aleut,13.0,5,5,5,5,critically endangered,1,14889.0185546875,14889.0185546875,94.36495368,94.36495368,75.1119136177067,75.1119136177067,-0.0283196242809465,-0.0283196242809465,0,0,0,0,0,0,0,1,0,0,0
barb1263,Barbareño,Chumashan,6.0,,,,,awakening,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
yems1235,Yemsa,Ta-Ne-Omotic,19.0,,,1,2,threatened,1,1133.88279681719,1133.88279681719,21.94129944,21.94129944,23.6222839355469,23.6222839355469,4.99846973014755,4.99846973014755,0,0,0,0,0,1,0,0,0,0,0
char1269,Chara,Ta-Ne-Omotic,19.0,,2,,,threatened,1,1133.88279681719,1133.88279681719,21.94129944,21.94129944,23.6222839355469,23.6222839355469,4.99846973014755,4.99846973014755,0,0,0,0,0,1,0,0,0,0,0
bask1236,Basketo,Ta-Ne-Omotic,19.0,,1,,,vulnerable,1,1133.88279681719,1133.88279681719,21.94129944,21.94129944,23.6222839355469,23.6222839355469,4.99846973014755,4.99846973014755,0,0,0,0,0,1,0,0,0,0,0
male1284,Male (Ethiopia),Ta-Ne-Omotic,19.0,,1,,,vulnerable,1,1133.88279681719,1133.88279681719,21.94129944,21.94129944,23.6222839355469,23.6222839355469,4.99846973014755,4.99846973014755,0,0,0,0,0,1,0,0,0,0,0
melo1242,Melo,Ta-Ne-Omotic,19.0,,1,,,vulnerable,1,1133.88279681719,1133.88279681719,21.94129944,21.94129944,23.6222839355469,23.6222839355469,4.99846973014755,4.99846973014755,0,0,0,0,0,1,0,0,0,0,0
oyda1235,Oyda,Ta-Ne-Omotic,19.0,,1,,,vulnerable,1,1133.88279681719,1133.88279681719,21.94129944,21.94129944,23.6222839355469,23.6222839355469,4.99846973014755,4.99846973014755,0,0,0,0,0,1,0,0,0,0,0
